N,P,K,temperature,humidity,ph,rainfall,label
36.709342936064914,5.0,100.92641745223979,31.124274358738475,34.91473209613273,6.163232528798787,20.21,broccoli
0.0,90.68784455536718,5.0,23.76374063781027,99.98,6.1772087426060045,167.93799683708858,spinach
52.57727764121987,5.0,109.36286370999086,34.88760134661676,89.76179175633055,5.844554337782425,23.659567152031656,pecan
16.72577717044618,5.0,5.0,17.403859056931637,78.579079091572,6.412811645348091,75.79152989816376,plum
73.00404318759331,32.75267687244446,61.00214928736623,25.859786786466824,39.50436275650247,6.947219361659902,157.64080497658645,mandarin
0.0,51.960982653651016,34.20696905914482,21.224666654656026,87.72674560187353,6.723463613983825,161.09708943895657,yam
83.98414316738642,59.12151271092323,44.757415830336555,29.767699662043334,84.70192067699278,5.721739149994014,127.71900519894601,rambutan
33.76313052977758,74.22536679528973,5.0,22.46112323157306,66.86207159293434,6.286143148873252,72.85526812097761,hazelnut
12.174200984826825,62.10759090266647,5.0,30.661416390768093,70.08090550047007,5.876858345999061,71.22423085651627,peach
58.522702182215475,42.84659615979579,5.0,23.664874411439335,87.14510608409346,7.449353304855017,162.3251524817301,cauliflower
37.09114371689797,5.0,5.0,24.80578675264587,86.21302107109653,5.294037330971739,20.21,spinach
60.26822073476963,47.54587328767788,95.33882837694253,32.94289934177655,53.82335495319329,5.616216647220878,105.6858111855626,soybean
0.0,42.336044889179504,67.21433372837299,30.25437032928985,92.64244746371301,6.645219331629684,139.77000193750348,mandarin
70.34351394338394,32.62586466257268,74.1620280257242,23.68068977497122,88.44480018747001,6.646434402924433,108.2771759410695,amaranth
0.0,98.20728549353004,54.25054190109304,16.552346638988467,53.04648332253284,7.160129259175468,84.85336447569573,banana
5.2140174905173495,34.78015999930918,77.19930723139967,32.93858589479749,74.81723285272581,7.338110404347971,132.21906950642378,jackfruit
5.557291186469591,5.0,59.41568470987594,25.005213077152593,77.62247712075052,5.6742877227952455,76.02048346167344,betel
54.884360612478446,39.06473074249331,91.48766080664109,27.898795694255565,64.89886136251823,8.222510822895945,22.555924418214374,jackfruit
95.81645395111539,28.9361509801674,5.0,24.032210816075995,89.82753864420988,5.898107440839096,137.46961574596068,jute
67.13820869096945,18.692319841786507,5.0,31.159165017983945,84.36747588980103,7.433881118703684,54.96714468575798,date
40.69253167468987,5.0,139.95929511848152,33.563082001127675,86.11931623476366,5.97374164283608,72.92074416425488,celery
40.0751112418002,43.86760556792679,22.545767234554074,34.21940524150064,82.91955191419697,6.05958113763455,143.2141215464144,quince
40.06916885223127,5.0,29.06015038333535,28.296335492319386,87.85810678846407,6.988530470870794,144.98348548922428,pigeonpeas
88.6627971161349,38.708528616211,76.63151942767375,23.894322718198854,89.76961808138091,6.7354876154545495,85.07262887741108,pigeonpeas
63.01789803866989,41.527152456835644,89.07885119929276,31.240421540851386,99.98,5.758514871733011,46.468591549483605,garlic
33.03431477487099,56.183096950940914,5.0,15.713131082332339,81.43161220486685,6.714513641911026,136.03189412571334,hazelnut
20.26545334946946,23.374441366877857,5.0,35.77657644727783,76.01608367997532,7.697113595979628,136.8137405244376,currant
106.86480393877981,52.35734647279194,24.11322834767066,26.05852916090264,87.82887448657853,7.401720026963321,161.7992486087322,pomelo
67.38477782688128,11.211105562609163,67.3751360269472,24.526548958505533,99.98,5.75915811540962,226.2897428476041,walnut
56.95027158171156,84.68094130312775,56.38013636055067,27.704631044206447,39.82534207101173,6.166077268104477,50.02304736862787,strawberry
39.817686401619696,64.21749886227809,61.486690874908476,23.48295646313627,99.98,5.738144036458961,62.07305143113651,gooseberry
6.257410353374382,16.26940582806406,76.48571454870178,31.213629787533407,54.320096328616536,7.627999460540649,59.868908489532906,pomegranate
28.652504345669904,26.043729295215975,5.0,27.524713396122984,71.82896480755856,6.568540367156354,48.56696646869368,clementine
0.0,97.18811811864786,5.0,23.19144543264958,54.57144336849069,5.0551772228460825,145.0337604062007,bamboo
68.03091591380664,60.4459340588127,5.001440985401764,26.227261138627515,97.11367861910364,6.4463137853038095,20.21,macadamia
81.4530146588845,55.12554236966949,11.414652916308448,29.486036438307785,92.00810502000962,7.019210213088229,60.30325619167848,clementine
10.682750516739269,80.41653672496375,111.42083167902766,31.755530156375084,26.333929033990664,6.71863066046151,100.567795325605,jambul
69.45851019626552,41.31959630618057,68.66159951761917,27.25472056187802,82.81230204418237,6.876841644824278,154.69670584440144,taro
64.04723448974363,54.846917998948086,42.49909323506208,31.585951159976325,75.54748980346234,6.35949951957661,61.28568004829857,gooseberry
71.07293729289144,72.71974169070802,5.0,23.376588314661255,78.7556404426312,6.417493624889807,26.885452663251485,kidneybeans
84.70420073390576,88.5987435440484,38.610145669843135,23.674094530780188,92.00685276974382,7.979272785877461,20.21,gooseberry
102.26900522720305,101.55086814441046,48.45802616218645,24.192023832533216,53.49741973563847,7.039849872018588,121.29674221579529,yam
66.81848095081614,69.62286914166073,114.97904673294498,19.805338137622087,45.83648174178565,6.3804280966411655,151.29907922162505,cotton
70.96641309425215,91.31563632622073,32.09793835477041,29.609265233097048,89.57163793002793,6.753149782841675,67.7994083353856,yam
42.968232633623984,56.077466782454046,90.4983817320599,20.641864608141184,58.69949793739379,6.283535899847652,48.48204520738944,pistachio
30.768141533716655,7.555818329145389,58.03088793462628,19.456480304397285,94.55551742649106,4.919383962739556,176.43327230689687,soursop
41.22606748708197,70.87110815231222,122.35401285676421,34.44602624535688,74.52832024313686,6.5102624789894294,157.94387779973152,pumpkin
90.96973000758227,41.34281759621793,27.317117510505735,28.949514743638595,79.92585041027436,5.757795114151837,140.5919420799064,strawberry
15.953547660600577,56.79385519831961,5.0,31.89339918570208,96.51811368198344,7.124343879456427,90.49490502736188,rye
119.76531034147052,73.47635364222224,5.0,25.340539785956192,99.98,7.679457275325886,96.8758842444015,walnut
67.96342252442551,18.330163340222185,5.0,28.085668119194303,31.29242705266899,6.984742600245461,20.21,ginger
0.0,99.03546230434313,31.947645188069153,23.958794812205472,99.98,5.045517682859854,39.26956412514491,mango
36.52325923942292,41.38780180671152,96.86913260827772,30.021366963987806,95.89800476624319,7.07350403353925,50.547609491775276,mungbean
0.0,41.886252228375184,5.0,33.030355963168034,75.73609063503098,6.890432520527939,53.73473024798132,blueberry
85.02738473328398,31.430316020156436,79.73245915855831,30.661502858030694,88.26875368213643,6.752436700768988,58.97980488420739,soursop
45.86467856724906,5.0,95.4673926406532,30.288700051516276,84.09596556328881,6.8696191288505,95.28523193629526,hemp
37.36876101222189,49.83363591426554,123.74431705490206,20.06303737184938,59.76022301848765,6.233683554986007,103.35986929057711,lemongrass
57.893176516543186,59.0304869692738,5.0,28.330539229687446,99.98,7.134760800821852,191.72410427141796,coconut
101.34180301346126,45.70504090359509,93.58652017829272,23.83687220243683,58.63310082160276,5.921949806880433,20.21,carambola
53.82067206568533,38.93105666620826,167.97202639686662,12.769883648089062,67.11937539685263,6.079840053055307,146.597336463045,orange
0.0,58.73417448745211,29.592796371613883,27.405352836763353,97.85583560465247,5.078079786133583,93.43948170776451,peach
50.817376331556986,9.914168723330263,108.64398460849081,33.651311590787245,86.83056981848597,5.29447763144532,120.47834556037033,hemp
38.339689175822315,26.05075288772483,137.37817615684625,26.473656574641375,99.85462138657486,6.994951915400904,124.22104915456057,gooseberry
40.79994100963384,67.24438662013385,35.319358198630766,22.220828704581834,87.93924149956234,6.121814385670889,32.76701210353046,taro
1.2772616487454371,39.941445954234396,34.07442600967947,21.46994646813678,82.74395549396026,8.5128281763396,114.71710568558662,mungbean
35.556237636258885,50.141542963996464,5.0,34.325166073138924,99.98,6.632523008306978,104.90937742564994,wheat
0.5220738019934004,97.35372938684417,62.38346344283454,25.597084729209673,39.996694356095134,6.0531403531970795,156.36326046983555,mint
45.094506622237965,121.41405913759239,77.02539361924966,23.141005712905947,62.07599981642868,5.925111255336079,38.02032577391138,zucchini
4.782093915884431,106.50906453654514,72.62391441874081,25.09455662932801,88.91093578108932,7.873908482772916,76.41195085518585,yam
0.0,103.33792387201125,5.0,26.277707168515903,99.98,6.314469740536372,90.72318241342715,lentil
40.86047472313126,112.21185898880381,40.1579429032791,15.683566984722706,86.30556396308356,7.461804793588806,69.88573193199073,carambola
0.0,65.2690193330585,33.166233922975564,23.640809243782286,98.44912662526218,7.392449538154634,180.02154852895075,hazelnut
16.53035217483518,56.2914597012213,73.19963284798669,39.4860261076382,14.915213589515808,6.957368864815432,117.31898075961936,lemongrass
106.99744056474256,62.02574293544884,5.0,24.26703262407261,45.244195352498465,6.780311698943481,141.5212173690364,cucumber
84.4703017293825,28.428986051697663,99.38307046834984,20.738934383714927,99.98,5.392118219000725,42.43357927718558,buckwheat
21.59222416068426,51.7971782815565,52.87128986272127,26.175161846823865,82.6804893912837,7.227108966907906,76.53311315147998,bamboo
56.78573016365734,65.65008798240173,79.92983964170514,21.649112041766912,74.02258479640406,6.57216052547377,80.69488862015484,blueberry
103.59960302344325,74.68225646241802,15.529369608653312,22.204251563622655,99.98,7.956687570032615,163.20240579839012,cauliflower
11.273051787078181,53.237274467434624,73.39154881234354,28.337448447988468,72.9697253344749,7.0629377790748995,60.80396155420494,papaya
44.03445713992642,65.87514433703565,9.031100433712808,34.38677019846216,82.98144815873829,7.3374158096648525,188.27951131181646,bilberry
73.30232909285732,5.0,44.554228887892364,23.67853699168958,94.05123148930804,6.251215773446412,76.16819500245677,mandarin
41.96084685758441,100.38902503764972,63.22191197433808,28.357163186855676,99.8456184074132,6.046119687524725,127.29718488059868,longan
32.36790997135092,5.0,5.0,31.94361917065466,54.899734657341384,5.819762970705083,20.21,avocado
37.27795148634894,18.33956480679364,21.00924750872139,25.261706317614724,64.21444324487832,6.05469050752353,71.31004544941891,papaya
0.0,78.00823515159732,5.0,20.887451928604612,29.281107766073823,5.999747198350239,112.34585500691387,pumpkin
45.60771343881077,81.22792997811578,76.98767623559775,25.11261382676397,99.98,5.541213253950401,51.96889902426321,maize
61.89188643433313,98.14268756677303,15.886747813659568,18.44911799602037,28.17067328267401,5.884631511221405,59.842396200768334,lentil
79.15862264826461,65.84535703681586,31.894418982761312,21.318701170793435,85.6434823106755,6.730501723442852,124.35196385134566,yam
80.03535970280056,85.29028316415314,113.03868714356254,22.377307951155775,91.94257277858995,8.334225550209375,37.53708699298895,turnip
24.90387264840289,92.22063758448022,14.622541419616823,31.384883610435647,83.17491083187743,7.558334823971346,62.11669946464967,rambutan
87.37513527532046,38.82660967021366,5.0,21.638466815946394,99.98,6.585873743681379,81.24354974382986,maize
13.205978394588548,60.787084426141206,5.0,30.524936948046705,99.98,5.708959408003452,67.78394747052597,pistachio
123.57335098633457,111.84324170627282,96.96007650483973,27.457892644587623,55.92399443865996,5.903529521566348,204.86801607591497,chickpea
76.85818509180851,33.79081558309997,34.111328556076245,29.94108277156396,97.82552161015197,6.1768468503023,152.9757900390141,kiwi
56.083127183205846,5.0,5.0,20.41194974814359,65.71771087982032,7.086377765255303,137.56259709359912,teff
47.62014527466461,22.751218544193293,72.03638520756928,37.5057740004856,59.735364047369515,7.638528904040934,189.46392237723632,carrot
0.0,79.94755194264799,49.121699071716726,25.90115913630555,67.10212567620421,6.99579734365833,120.22248413107408,strawberry
32.69767636548398,36.24909443098956,5.321459410529741,26.85255663166921,32.202919632362914,5.470030539013058,86.81370131046641,wheat
69.55207723731597,27.878469318052126,5.0,38.99798307013995,73.9773434223362,5.934099780060231,150.8609214407206,cranberry
15.528589217554384,65.60834201267106,33.71276294422488,27.325905635249242,69.97981988977317,6.892171058980074,187.0672186948113,date
43.43862443261703,28.912786408053567,70.88052369370416,30.793531036063698,85.99623237537695,6.308047957987344,159.58265601218227,blackgram
57.62606372460626,18.618872408052553,29.126486499429408,29.009718862539668,55.953306339243326,7.37237507319349,96.66821815931536,mungbean
66.98912240020583,52.110856016371535,5.0,35.73092135488253,28.772373232185686,6.105493422893836,106.5511016081745,rambutan
50.82231403528744,79.85215850234735,118.19605149222438,27.418777309326146,31.356377814139968,4.831698816664084,198.52056646245967,orange
53.090421047852885,33.54522986888418,69.32458249158661,24.468756932331203,99.98,5.169198374249143,77.22901366098974,buckwheat
78.82395079570277,80.5658862588769,32.46000652401335,35.262698293147466,46.47575430888884,5.968580505349121,83.92688548521555,apricot
69.96483842757127,10.433091433521078,47.338421561837734,26.504147640071142,49.34789095109912,6.474521334532655,107.57487699032629,teff
9.422801714276538,56.26862536105439,153.94862924589785,28.43865704817149,83.43520373978212,5.698279895405063,80.73421659378147,guava
20.69742793148875,69.51751884289298,65.73973231759007,28.086768449291245,93.74118718830611,7.011969464225004,81.9566951134869,gooseberry
48.62502641655657,69.09405525501603,15.8503180825875,37.36489279581195,52.7722791782013,7.000060691360218,163.30812273107034,guava
18.438023957532735,65.99419554829736,42.2591479999908,27.419870778378517,50.191723665954584,5.385280261191064,78.92204451945766,barley
20.818676158441008,38.27668517528926,81.40209245026399,24.641506088364963,88.93419265522782,5.399016795098152,20.21,parsley
5.560884609178238,35.19260589496344,72.58806221693814,19.593947745291757,63.653831120418396,5.832715565520956,149.6976339013062,banana
62.0077773092502,47.53576411271454,44.128325208322465,22.571175461904897,64.18153079364622,5.688809067643861,178.3866813816379,pomegranate
106.57467010642264,70.62709434830279,29.290272229516788,25.928523209217936,95.14659352837243,6.580551902511215,34.8066724416409,amaranth
71.51664889622896,31.462038224574982,18.45218226666043,28.770268561345922,63.91525518801923,6.3300663225843765,20.21,radish
32.90495124014766,45.32949451667245,5.0,31.426267191866067,78.56508501213612,6.353626874656564,150.14512736772113,nectarine
56.19687086227418,56.445986849392824,5.0,21.945684430624716,79.0607690243602,7.116122761595967,169.58060774116547,papaya
51.846257015334025,66.51404623917777,45.7516870538204,28.031379147613567,36.93941064134878,5.894137669082075,132.1825761669857,coconut
40.94319647660071,5.0,37.19772115270876,21.642315967444084,87.58454349410417,6.352353915824471,120.57288222607463,lettuce
100.17849960811267,79.75369146206526,32.35546698402504,27.429529913035026,81.49522755470267,7.341514212120224,20.21,artichoke
89.68254320520404,45.24153639671916,5.0,28.359613296068957,99.98,7.692645085810203,158.4415785730599,cassava
34.99689457017068,75.86237267073082,33.12677561569155,30.19892452538413,99.98,6.502142105013019,83.21722789011207,avocado
0.0,34.977294118935006,61.728665032616746,38.28894995447658,78.11049035990345,6.217310153999416,20.21,bamboo
0.0,71.61150127457614,19.466676698799372,38.318513505635345,99.98,5.438419671581368,64.27234575486278,avocado
0.0,5.0,66.85449520448122,42.91200691796328,74.56111714912892,6.274711181523295,20.21,coffee
84.98512480711236,44.3249088497628,39.25842294379541,38.612748056913226,62.817770068615786,6.834716000615075,141.3616474673691,kidneybeans
104.87376104389872,41.572752643737815,5.0,32.491799012683146,99.98,6.31100936742648,20.21,mint
103.5198679668165,5.0,93.07713086402401,29.65384501778371,51.07937308400132,6.696175258918063,21.849150742561136,jackfruit
47.89804847752333,17.75963303129494,5.0,31.672952075434658,98.15745295356413,7.025479965476158,115.81394226499026,asparagus
68.50863689624623,5.0,98.71648356720854,23.74297132947187,45.73135584461974,7.423571703655096,168.91743479527867,longan
120.4264569491242,36.33302470483586,5.0,28.19813884853016,86.16850406681968,6.708305857946953,79.5795787596985,spinach
86.14579701031536,96.44881773961981,67.93081784409745,24.264734257581047,57.67425054453037,6.805689128693358,56.15229273089824,carambola
93.7488641542094,71.96617975018012,124.06854080741616,24.747484221882992,84.13046880276403,5.1650029773182835,180.86127098182254,longan
50.63207373789826,26.44021117061732,107.67993510835805,37.47623785570092,47.31141257796659,6.344580323607294,125.8344077629448,almond
68.3931517232827,20.038655519806568,30.253278664544855,22.615528453215173,43.315826663117264,6.029465598894492,196.78512317156537,cherry
51.46588276842222,47.46672290249289,5.0,28.756855451004196,98.59332154505455,7.15751007280618,35.75981768959487,wheat
11.380770719095231,5.0,132.8826376615987,22.249510331157886,67.40044559328766,6.618671752791075,133.74251328139732,avocado
119.90361112973514,113.47631418730573,43.54359658169673,24.107781304595843,69.65603735586423,5.171254580569148,61.6485024017512,pear
28.026632364709478,46.45361175686543,25.512135132947567,33.266742973785085,69.32742153086161,5.786396168376068,113.88115688359858,oats
56.82257385214291,6.46844765641719,5.0,21.980445103040037,30.064612317606453,4.926725451417372,115.0664889880239,watermelon
61.75150242010862,40.48018265209244,112.11103050231759,16.024941226296924,60.34540118522973,8.010226020536413,113.0091968765482,cranberry
95.2846860046,70.60145855068896,75.33197002038563,36.78331893800366,72.70787421228493,6.262899513601795,60.67653220497077,passionfruit
36.79426671163484,74.90658407574344,33.29891579932614,19.37220119174977,53.328515560168476,6.919943938784954,200.10056828333606,basil
38.83588973884984,80.4721921049183,60.302278230569854,26.324643519254256,50.69047351622488,4.944267338235893,182.08761029760888,tomato
90.96746095960404,55.9585169308572,7.577821947408758,32.50300688843693,68.144226733103,6.503991417106345,149.9434650685261,hazelnut
74.56518685259334,36.24540385326796,20.672856966166343,31.63665946540364,62.335039206162065,6.674310744795488,128.07683318301116,jambul
5.573946073723377,19.110002393414526,33.12089456351738,24.62035815310438,75.24699943943222,5.538916971728531,167.16640912223696,mandarin
92.89078991007057,119.74699793387477,13.534682196135662,28.171014491409593,57.505600564139705,6.7504772042932455,128.28390743678952,spinach
116.61953988080364,12.956832902884194,147.10735286311342,28.3465431963588,75.01645994625189,7.006695482489967,201.8761911341156,pomegranate
6.178154827858592,5.0,72.02007999030874,20.704160892566076,51.754450845937825,5.584961034391185,154.22965766082828,carambola
9.292804335410615,85.82312059119161,112.35696163157066,24.648412568975026,66.83352172325337,6.870141339440389,20.21,pecan
28.68409153361817,45.14566580056546,29.992184030933256,28.820649265086168,76.62618165180962,6.724298427316504,38.02438349394346,basil
77.2273651172834,65.86694488682679,27.9090434546886,28.968177444431813,48.11242028159782,6.5783695899329615,26.319829738386176,pigeonpeas
68.82486560985708,87.10468915325166,5.0,32.092388220050736,90.00220840433471,6.9125544932773915,121.23503639357446,jambul
85.81689615335046,31.87927503282567,123.92067801587302,27.716169392274242,81.18837579169197,7.083154598567622,77.65228167615811,raspberry
41.03831928977916,54.99919941336247,45.669324902804135,25.052277938663806,61.98731463261986,6.6074481784621355,122.92645601007048,taro
51.02779223940825,50.66930380317545,5.0,29.590875107605502,51.274389248296174,6.743122470194596,91.88553232752433,leek
63.90857713111974,9.489555994978666,27.28117845169862,22.83334861166147,66.00399030595236,6.2249064606300495,112.43837319854596,rye
106.29282328959087,45.19510549174501,108.23371357616674,32.45177114495767,14.26,6.176189688621465,164.47691652776342,cabbage
32.292262567827024,13.472173686886109,39.946401756130335,27.849801343211507,99.98,6.979963923914757,77.50031410119999,soybean
62.86187204145936,53.90057346694124,83.92388398268855,17.525980465352507,98.337328200547,6.681467316867662,139.86800190469734,hemp
47.77112566890366,17.201140891527785,60.57241894938352,10.344066153824688,29.774424266158867,8.30592003624989,143.47441788698453,peas
107.43183592221149,114.00143351360146,66.81500952420215,24.033574533714933,78.66270430654295,6.675772547357902,69.8674253900688,millet
46.64257008880464,16.402597749974383,5.0,26.078116333834032,81.28903687002547,5.8846313363099645,45.140865406486796,lychee
11.504288778874418,85.22071673670911,125.19609320619949,23.89402412586548,85.50647549599454,7.176554420674419,125.69337320378553,eggplant
29.923621798347014,77.69378654525234,5.0,22.66045555211057,61.71435644805026,6.776090005244098,57.347676761000784,apricot
47.54707357146876,56.496915942656656,88.69959005463568,25.511049747038054,90.3929155350325,6.973676544035381,146.6529821241414,lettuce
65.2755300117072,96.99982109230157,28.450497596124343,33.634697305239875,62.47836646942671,6.927989804618928,140.0985586017299,jambul
56.21110256876789,48.21247401606145,14.125706125764566,24.25710590252935,84.5289177260849,6.7053270123886985,161.55475062656132,sweetpotato
28.22441807579627,24.549162821451908,5.0,20.696219276582177,43.598956467488286,6.7942834636866865,79.3648614310632,cauliflower
8.392507418011398,40.381314447555134,81.9366259934312,28.3009660130711,67.781763951968,6.441003862906856,175.630798042768,parsley
48.59354732908946,17.76753985243016,110.42627172931907,25.72503591733789,75.6083004658195,6.786147582135734,155.6277322501432,sweetpotato
78.26128500626909,29.03828099025829,92.43109600181052,31.23022917711274,90.01122324478557,6.234090646440358,157.82778125317088,soursop
52.996408317175884,77.13838714524528,87.22860083040092,22.885478352004434,81.69908555868912,5.097911124113061,168.71231291489076,basil
82.53922590504378,36.80285351467087,99.16335232596418,32.9538755640565,82.61596281296937,7.014453213269021,113.49001802783575,hemp
44.85045359132461,74.25016077466236,35.90473802102526,25.211330962789038,99.98,6.828175697340981,148.6842005270177,papaya
30.813595296390503,123.0238014906593,131.35282886543263,24.353180943170262,81.72774518478103,6.254459254478624,109.35010392744911,tangelo
29.13748568082173,49.33851199341803,124.92214422820828,12.89301377258556,76.55587677471345,5.808052437441459,104.0155134494642,ginger
83.29546429854256,85.20082745958777,5.0,22.33007556991549,53.94050564140073,6.675123191678193,200.1799514988167,turmeric
118.99781274006067,47.099608615943204,44.96318864262215,36.49830684475066,61.35804761918661,5.385583999881951,252.28402138719707,mangosteen
97.15335030116115,48.65193309030806,17.436731761725415,17.734809005874325,67.11302642818791,7.691725199402664,135.48429331057136,mothbeans
78.9163210558012,94.65019239761943,88.5654020569094,26.672867593343803,57.04815974284804,6.947604200423196,103.12709412006527,currant
0.0,43.36052091904733,46.83536165037033,31.69153156239528,99.98,6.307683593917268,78.62825927803586,cotton
60.19996607716026,66.40232610626354,82.8528420711761,20.228917302383802,78.12173467064453,6.255841725311235,98.24451680485747,radish
42.74879325711423,58.011540931018516,125.98476271542856,24.35246674080718,94.28222222813312,7.052438979929468,160.66363745976028,rye
40.31188665731887,30.86610782686921,22.90127327311728,32.575638253253274,72.49988858489692,5.972356142972809,149.46122833194602,jackfruit
13.63042570965586,51.13906401383354,81.40973106288556,30.557547920115514,62.25213471725682,6.843129863064193,219.64124558582836,avocado
71.50505131980594,56.30190240406777,136.30673521986503,28.93015410748942,14.26,6.512809724050465,161.41557759682644,currant
10.084172840967398,42.781016329410065,68.3323347836228,12.306906994278272,70.46091187683047,7.019599274092858,105.20018057402051,muskmelon
10.75526389284228,55.4325140911957,5.0,16.59837077942403,99.98,6.3839288208184355,20.21,bilberry
110.30146281412144,48.40657627076318,37.49902017408836,31.812802818526706,61.19859052024721,5.825171786217295,177.32393268694875,mangosteen
65.33500885712193,5.0,49.85576267001794,21.576095322979,69.41175385713632,5.855057147039893,65.48185212329071,maize
69.75544259614374,6.886573968398423,134.3855041407678,30.869293056404583,70.36028452630295,6.845008587004759,89.8807452046805,barley
78.63445943428471,93.09785135071982,5.0,22.676014648218217,70.18632010629008,6.524464510401182,170.90320570175294,melon
38.51489175027999,54.46495073523352,65.37110376765142,19.32539954990068,59.27300954141561,5.659441304662464,118.07738397373788,turmeric
26.71488001424711,16.798819288028675,34.44099198925089,29.76813618718827,64.92548218412168,6.799120695176746,30.09054537777412,tangelo
107.89322621386333,34.40795732936787,45.183222984141345,17.786964935820144,61.673392259865864,6.373179219545047,165.48661856353468,bamboo
13.147300781796929,5.0,121.00016765891402,28.780025293360637,82.66437606606625,5.953468000304619,124.99779408937874,yam
3.599396234447717,9.340935607722422,99.92287335030036,30.79677648375903,88.21920704554522,7.331112211753677,20.21,soursop
35.045304497381856,60.80896165329596,95.53091533696889,12.863413193304709,84.55558496471673,7.816777864207295,98.1535103340807,bamboo
49.87279030541801,67.65082570919814,5.0,29.422439551238682,99.98,6.164507696925323,109.48887886223989,beetroot
47.16733634439711,42.31458799347264,37.88083323566759,36.00625962114337,94.52988602422965,8.036480562180383,73.54389548028422,mungbean
66.54221774405539,19.844710868132985,56.51420941511897,40.03763584044488,43.96000883980747,5.9216435648958825,115.92862888759284,salak
72.60677371894863,37.52458178621312,17.824953277655602,14.844684092889914,25.134694881395347,6.462156820431237,61.19294541206394,turmeric
107.26615214715902,63.01343136165455,64.30907264077265,29.52480269315583,60.0090508485229,6.121248797950063,109.92791803651322,tomato
22.712682050702508,66.3031816423404,134.94995270658626,20.93940907613279,82.22007875114846,7.076425038954621,102.73601768569768,avocado
89.94248834616053,82.3784399307824,23.63234123196853,23.809008822186087,65.41599439934251,6.312154828247814,34.56702109536981,teff
30.499470359449184,76.2076904592799,5.0,18.39646654774675,54.63186390437056,5.538727813256703,135.65243805118882,gooseberry
33.45037664988061,66.24478867405479,116.96488521216651,16.643352939041943,71.99106604166998,6.808229154111065,64.02882408168662,sorghum
0.0,46.43715270943329,100.92717906197035,18.377834218660283,87.86404791837772,6.361725393814288,56.43720666364168,garlic
56.17113613964554,32.459616598397446,58.63861833060336,21.540574357558135,42.94955425588658,6.200887890665597,142.4660602119017,coffee
18.572895691781525,56.498033298568544,83.36784736057966,23.179401941893147,57.904210780209624,7.009763276919092,20.21,cashew
49.699815516817466,76.67827224812682,20.03730752808166,22.227028337754252,99.98,6.879773140650434,92.7083792595507,almond
9.495768430832577,76.89924151290177,69.53660565778578,17.123475922943683,60.03244531785876,5.607131706542999,179.31624878375226,sunflower
80.5216626531768,18.904469508058668,61.21645267410259,38.047571202786,48.53830675691657,6.670734774178994,52.20127964090284,mungbean
68.46521442908934,27.18328616369338,24.806859652415834,20.945885177396224,75.55023653933476,7.350367649588117,78.01207815544362,pistachio
61.50158479670675,35.98062057614723,25.398035120067814,17.684181252121004,83.85205914407426,6.994824104515129,132.2264648113324,almond
48.55809786978137,61.29142389249732,23.960144768071668,21.978356005331033,52.229591610416946,6.150249466483035,51.42181413133838,tomato
39.854754544261134,27.262650317910584,10.40212315763273,23.04903778825783,44.590870368096816,7.8014327848376395,108.48912694706806,buckwheat
67.7812768493788,45.964201445936304,75.18235927292386,27.437179434019395,71.5230158904841,6.846392445390323,28.927061326040132,breadfruit
30.78232378500676,68.75585468776775,40.16127727074423,28.05817915865274,52.01835104571905,6.506644889528007,103.17313751205488,peach
33.39222487670868,5.0,80.81070126878964,36.65046518831906,80.29992947310768,7.226975832570138,20.21,passionfruit
41.14519240515281,44.775269589435226,76.4304249534949,19.764700144602216,74.11429598737946,7.722149535151174,133.20299672244738,cabbage
50.329971731023335,13.32163733124078,22.704448515399605,18.004210409666488,71.52216733908362,7.467414560646709,137.21420308253226,dragonfruit
76.99563494490936,23.102928223444298,66.50331694264875,22.347282783091,92.59247516416467,6.881062661090572,108.23815048680184,jackfruit
6.982142205759828,66.49112537410156,5.0,29.522669220832718,90.41427500347734,6.331511054091882,148.28669888563485,breadfruit
9.618853238670859,49.69370102227583,42.19684828717144,27.545369470293306,95.71235051689224,5.888795172373641,110.28540291066933,passionfruit
56.9979500453805,87.19626324824458,12.944701491201926,30.82830538631543,97.26604913144484,6.208680869197725,75.37580729365634,mandarin
0.0,119.98278448010113,24.36074901527721,26.137519379216105,85.49401178340499,6.540838256517668,260.46308178832504,apricot
44.949468233642186,68.85220361959075,49.08401749288159,27.267041051079893,66.849575782497,6.888561329839014,90.35246503733643,avocado
21.492234305752785,103.22138983835043,53.85865880945929,23.424626730355936,68.15729226058565,6.8750912997959235,129.97666683003948,carambola
123.50428931261779,30.569709126553462,5.0,22.865036783227048,63.01238862118376,6.823791081625444,109.9355688698718,breadfruit
68.66295513016193,63.13147918940515,73.63359307653488,27.68199111213057,93.45982963118568,6.363580558266484,20.21,olive
0.0,107.57348750744748,5.0,22.101272623639627,74.62854295704426,6.507486996565567,123.67450461235539,passionfruit
78.6014898843424,66.78297508384024,5.0,17.281093147714017,51.84684793900513,6.615672995711496,123.29970580260529,turmeric
0.0,88.81691910012842,79.04364554192851,31.240425871004135,93.0954968778365,5.0026514262647925,132.21059082236422,rice
15.516942224660085,116.40239423230157,24.290138081473955,18.04215510498915,70.51509663974065,6.913582305520478,214.67628079543113,blueberry
34.62528093479628,21.59766152765226,98.1623757231996,31.404330965331244,82.72221941202051,5.5699751764569205,76.55751290817246,kiwi
89.86577926878431,33.50507982775612,47.493249551460295,29.992625168643862,70.75633769105406,5.032634862106787,178.33763909225468,spinach
